,image_path,actual,predicted
79,00216511-010-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216511, campus exterior, I4ARC research tower, ARC, drone @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: 1971, 1972, 1973, 1"
80,00207528-019_TIF.jpg,"{'description': (0x010E) ASCII=00207528-019, 07-10-19, staff - location portraits, researchers, individuals, working, lab, Immunology, female, Shannon Boi PhD, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Woman, lab, glasses, glass, glasses, glasses, glasses, glasses"
81,00206948-020_TIF.jpg,"{'description': (0x010E) ASCII=000206948-020, 05-22-19, staff - location portraits, two-shot, MTC, break area, lounge, talking, collaboration, Scientific Report, male, female, Clinical Trials Administration, Affiliate Program Office, (LR) Victor Santana MD, Carolyn Russo MD, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Smiling woman, glasses, blue shirt, blue floral print dress, blue floral"
82,00216511-027-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216511, campus exterior, aerial views @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: High-quality metadata keywords for the image include: city, building, hospital, church, park,"
83,00213124-054_TIF.jpg,"{'description': (0x010E) ASCII=00213124, campus aerial, exterior, drone @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: St. jude children's research hospital, johns hopkins university, johns"
84,195701-066_TIF.jpg,"{'description': (0x010E) ASCII=Members of Infectious Diseases travel to Delaware Bay to gather sample for studying bird flu. Pamela McKenzie, Jennifer DeBeauchamp-Newman, Jon (Patrick) Seiler

- FY23 - Delaware Bay at Delaware Bay.

- Camera Settings: ILCE-9M2, 12mm, ISO 200, 1/640, f/5.6, Mon, 05-22-2023 at 15:54. v.04.2024 OP @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Face masks, face shields, face coverings, masks, gloves, glove"
85,10002065-001-V2_TIF.jpg,"{'description': (0x010E) ASCII=10002065, 10-20-22, Campus exterior, i4ARC, ARC, research tower, drone, Inspiration Advanced Research Center @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, lights, windows, trees, trees, lights, lights, lights, lights, lights,"
86,00207610-013_TIF.jpg,"{'description': (0x010E) ASCII=00207610-013, 07-16-19, research procedures, lab, plates, mentor, POE, (LR) Jun Yang, Victoria Jones, @ 188}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Man, woman, lab, science, research, experiment, microscopy, microscopes,"
87,00209080-009_TIF.jpg,"{'description': (0x010E) ASCII=00209080-009, 08-26-19, staff groups, location portraits, colleagues, collaborating, collaboration, researchers, white lab coats, laboratory background, (LR) Thirumala-Devi Kanneganti PhD (Immunology), Kesav Sannula PhD (Immunology), Parimal Parimal Samir PhD (Immunology), @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Photo of three doctors in white lab coats, each holding a piece of paper, surrounded"
88,00211332-018_TIF.jpg,"{'description': (0x010E) ASCII=00211332-018, 03-11-20, events, staff - location, Town Hall, COVID-19, Ellis Neufeld MD PhD, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: St. Joseph's Children's Research Hospital, speaker, children, children's hospital,"
89,00204666-119_TIF.jpg,"{'description': (0x010E) ASCII=00204666-119, 01-29-19, research instruments, science, laboratory, genome sequencing slides, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Colorful, rainbow, glasses, colorful glasses, rainbow glasses, color"
90,10001677-040_TIF.jpg,"{'description': (0x010E) ASCII=10-05-22, Campus exterior, i4ARC, ARC, research tower, drone, evening, Inspiration Advanced Research Center @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Inspire Research Center, building, night, lights, trees, trees in front of building,"
91,00213123-011_v2_TIF.jpg,"{'description': (0x010E) ASCII=00213123-11, campus aerial, campus exterior, aerial views, drone @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: City, sky, buildings, traffic, truck, trees, cars, bridge, traffic lights,"
92,00213077-012_TIF.jpg,"{'description': (0x010E) ASCII=00213077-012, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, garden, @ 188}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Trees, leaves, flowers, shrubs, flowers, leaves, leaves, leaves, leaves,"
93,00213077-017_TIF.jpg,"{'description': (0x010E) ASCII=00213077-017, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, Richard C Shadyac ALSAC Tower, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: St jude children's hospital, red leaves, trees, building, children's hospital,"
94,00154810-112_wm_TIF.jpg,"{'description': (0x010E) ASCII=00154810-112, 04-10-12, Memphis views, outdoors, architecture, bridge, (LR) Memphis-Arkansas Bridge, Frisco Bridge, Harahan Bridge, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Bridge, bridge over water, bridge over river, bridge over canal, bridge over river, bridge over"
95,00206983-014_TIF.jpg,"{'description': (0x010E) ASCII=00206983-014, 05-24-19, staff - groups, lab, Cell and Molecular Biology, (LR) Klementina Fon Tacer PhD, Ryan Potts PhD, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: lab, scientist, research, medical, medical research, medical lab, medical researcher, medical"
96,229503-003_JPG.jpg,"{'description': (0x010E) ASCII=photo of ALSAC Gift Shop.

- Camera Settings: ILCE-9M2, 24mm, ISO 200, 1/250, f/7.1, Tue, 11-14-2023 at 10:39. v.08.15.23 @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: The image features a large building with a red roof, a red awning, and a red sign"
97,00216097-013-V2_TIF#01.jpg,"{'description': (0x010E) ASCII=00216097, campus aerial views, exterior @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: City, buildings, parking lot, parking garage, parking lot, parking gar"
98,00202524-020_TIF.jpg,"{'description': (0x010E) ASCII=00202524-020, 10-03-18, campus exteriors, Longinotti Building, Barry Building, St Jude North Building, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, trees, sky, sun, building, trees, sky, building, trees, sky,"
99,00204798-011_TIF.jpg,"{'description': (0x010E) ASCII=00204798-011, 02-07-19, clinical procedures, Infusion Pump part, @ 188}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Blood pressure cuff, blood pressure cuffs, blood pressure cuffs, blood pressure cu"
100,10001028-047_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Christopher Tinkle’s lab. Liying Fan

- SJR - Christopher Tinkle lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 55mm, ISO 320, 1/500, f/2, Tue, 08-23-2022 at 10:55. v.04.2024 OP @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Yellow lab coat, blue gloves, blue and white lab coat, blue and white lab coat"
101,353104-004_TIF.jpg,"{'description': (0x010E) ASCII=Hope Garden

-  at Hope Garden.

- Camera Settings: L1D-20c, 28mm, ISO 100, 1/1000, f/7.1, Wed, 01-31-2024 at 12:14. v.12.01.23 @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: We love kids, we love children, we love the park, we love the park, we"
102,00198073-006_TIF.jpg,"{'description': (0x010E) ASCII=00198073-006, 02-23-18, campus sculpture, interiors, details, DNA structure, art, lobby, GMP, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Light, ceiling, chandelier, hanging, suspended, metal, wire,"
103,289003-003_JPG.jpg,"{'description': (0x010E) ASCII=photo of Dr. James R. Downing at MTC, Marlo Thomas Center Board Room. 

- Camera Settings: ILCE-7M4, 50mm, ISO 200, 1/25, f/2.8, Fri, 10-06-2023 at 09:34. v.08.15.23 @ 248}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Business suit, suit jacket, gray suit, gray tie, gray suit jacket, gray suit"
104,327903-015_TIF.jpg,"{'description': (0x010E) ASCII=Campus Exterior 

-  at .

- Camera Settings: NIKON Z 9, 24mm, ISO 250, 1/60, f/2.8, Wed, 09-20-2023 at 05:56. v.12.01.23 @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Children, sculpture, building, dna, DNA, DNA molecule, DNA strands"
105,00204680-025_TIF.jpg,"{'description': (0x010E) ASCII=00204680-025, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Blue, blue light, blue lighting, blue light, blue lighting, blue light, blue"
106,00202806-004_TIF.jpg,"{'description': (0x010E) ASCII=00202806-004, 10-15-18, campus details, campus exteriors, holidays, Halloween, decorations, PCC, Patient Care Center, St. Jude Thaddeus statue, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Halloween, statue, statue of a man, statue of a woman, statue of a man"
107,00207635-002_TIF.jpg,"{'description': (0x010E) ASCII=00207635-002, 07-18-19, staff groups, location portraits, colleagues, collaborating, collaboration, (LR) Akinori Okada (Radiation Oncology), Jackie Faught (Radiation Oncology), Andrew Saunders (Radiation Oncology), @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: MRI, patient, doctor, patient, medical, scan, x-ray, radiology,"
108,00214366-424-V1_TIF.jpg,"{'description': (0x010E) ASCII=00214366, 06-24-21, ARC, Advanced Research Center, interiors, conference room, cafe, atrium, lounge, mother’s room, entrance, handicap, exterior patio @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Apartment, balcony, patio, outdoor, patio furniture, outdoor"
109,00204796-004_TIF.jpg,"{'description': (0x010E) ASCII=00204796-004, 02-06-19, research instruments, fluorescent, fluorescence, slides, Applied Spectral Imaging Cytogenetic Scanning system, Zeiss Imager Z2 upright microscope, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Keywords: microscope, green light, green screen, green lighting, green illum"
110,00208305-013_TIF.jpg,"{'description': (0x010E) ASCII=00208305-013, 07-22-19, staff - groups, laboratory, POEs, student, Oncololgy, African-American, female, male, (LR) Esther Obeng MD, PhD, Reid Palumbo, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Smiling woman and man in lab coats, both wearing glasses, examining a pur"
111,00209080-004_TIF.jpg,"{'description': (0x010E) ASCII=00209080-004, 08-26-19, staff groups, location portraits, colleagues, collaborating, collaboration, researchers, (LR) Thirumala-Devi Kanneganti PhD (Immunology), Kesav Sannula PhD (Immunology), Parimal Parimal Samir PhD (Immunology), @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Man, woman, man, man, man, man, man, man, man, man,"
112,235506-096_TIF.jpg,"{'description': (0x010E) ASCII=An image from the Structural Biology booklet of the X-ray Crystallography Center.

- Structural Biology Booklet - X-ray Crystallography Center at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 90mm, ISO 1000, 1/160, f/5, Fri, 09-08-2023 at 11:03. v.04.2024 OP @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: The image shows a close-up view of a series of small, round, clear plastic containers"
113,00212014-032_TIF.jpg,"{'description': (0x010E) ASCII=00212014-032, 05-12-20, events, staff - location, COVID, COVID-19, pandemic, coronavirus, social distancing, Childrens GMP, lab, tests, VTM, viral transport media, Unsung Heroes, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Metadata keywords: blood, tube, glass, glass tube, glass tube holder,"
114,135201-021-V4_TIF.jpg,"{'description': (0x010E) ASCII=Campus exterior drone photos, evening, Bass Pro Shops at Pyramid,stock @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Nighttime, blue, light, building, bridge, lights, night, city, sky, water"
115,00213077-020_TIF.jpg,"{'description': (0x010E) ASCII=00213077-020, 11-09-20, campus exteriors, campus details, fall, seasons, reflections, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Energy, Center, Building, Windows, Windows, Windows, Windows, Windows, Windows, Windows,"
116,00216087-057-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216087, Memphis views, Have More in Memphis, Central BBQ @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Tiger, sign, street, restaurant, blue, blue and white, blue and white tiger"
117,00204903-010_TIF.jpg,"{'description': (0x010E) ASCII=00204903-010, 02-14-19, research instruments, science, laboratory, 96-well plate, vials, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Image, microscopy, microscopes, microscopic, microscopic images, micro"
118,00202524-038_TIF.jpg,"{'description': (0x010E) ASCII=00202524-038, 10-03-18, campus exteriors, ALSAC Headquarters Addition, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, sky, light, windows, glass, pink, building, light, windows, glass"
119,00214648-005_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, sun, tree, sky, city, building, tree, building, tree, building,"
120,00213123-001_TIF.jpg,"{'description': (0x010E) ASCII=00213123, campus aerial, exterior, drone, Rainbow @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Rainbow, hospital, rainbow hospital, rainbow hospital building, rainbow hospital building, rain"
121,248302-009_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image from Tommaso Cupido’s lab. 

- SJR - Tommaso Cupido lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 55mm, ISO 1250, 1/1250, f/1.8, Thu, 09-14-2023 at 12:51. v.04.2024 OP @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: High-quality metadata keywords for the image include ""blue circle,"" ""science,"" ""scient"
122,00216408-007_TIF.jpg,"{'description': (0x010E) ASCII=An image from the 2022 Scientific Annual Report of Yichao Li and Yong Cheng. 

- SCFY22 - SAR - Yichao Li, Yong Cheng at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 85mm, ISO 400, 1/160, f/2, Wed, 06-08-2022 at 13:52. v.04.2024 OP @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Data analysis, data visualization, data management, data mining, data analysis tools, data visual"
123,00201051-217_TIF.jpg,"{'description': (0x010E) ASCII=00201051-217, 06-24-18, children location portraits, individuals, outside, outdoors, teddy bear, Kaden Haynes, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Bear, teddy bear, stuffed animal, child, toy, stuffed animal, child"
124,00216097-013-V2_TIF.jpg,"{'description': (0x010E) ASCII=00216097-013, Campus Aerial views, drone @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: City, buildings, parking lot, parking garage, parking lot, parking gar"
125,00204680-002_TIF.jpg,"{'description': (0x010E) ASCII=00204680-002, 01-29-19, research instruments, bottles, Macromolecular Synthesis, Automated Microwave Peptide Synthesizer, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: A, A, A, A, A, A, A, A, A, A,"
126,10000715-037_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research image from Puneet Bagga’s lab. Esther Pavao

- SJR - Puneet Bagga lab at DTRC, Danny Thomas Research Center.

- Camera Settings: ILCE-9M2, 90mm, ISO 1600, 1/50, f/4, Thu, 08-04-2022 at 14:28. v.04.2024 OP @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Cell biology, microscopy, microscope, microscope image, microscope"
127,144801-111_TIF.jpg,{'description': (0x010E) ASCII=Mural Painting on Broad Ave @ 224},"USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Memphis, graffiti, street art, colorful, cityscape, musician"
128,00194570-013_TIF.jpg,"{'description': (0x010E) ASCII=00194570-013, 08-03-17, campus aerials, campus exteriors, drone aerial image, meditation garden, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Hope, garden, sculpture, flowers, gardening, garden, sculpture, hope, garden"
129,248302-012_TIF.jpg,"{'description': (0x010E) ASCII=A St. Jude Research website image from Tommaso Cupido’s lab. Tommaso Cupido

- SJR - Tommaso Cupido lab at Donald P. Pinkel, MD, Research Tower.

- Camera Settings: ILCE-9M2, 55mm, ISO 640, 1/400, f/1.8, Thu, 09-14-2023 at 12:53. v.04.2024 OP @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Chemistry, lab, drawing, blue, blue pen, blue marker, blue marker pen, blue"
130,00212017-014_TIF.jpg,"{'description': (0x010E) ASCII=00212017-014, 05-15-20, staff - location, events, Coffee Break, COVID, COVID-19, pandemic, administration, James Downing MD (President and CEO), @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Businessman, suit, tie, glasses, suit jacket, suitcase, suitcase,"
131,00204680-009_TIF.jpg,"{'description': (0x010E) ASCII=00204680-009, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Blue, blue light, blue lighting, blue light, blue lighting, blue light, blue"
132,00209213-005_Ridsdale_TIF.jpg,"{'description': (0x010E) ASCII=00209213-005, 09-06-19, staff location portraits, individuals, office background, man, male, Daniel Moreira Ridsdale MD (Global Pediatric Medicine), @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: MRI, brain, scan, computer, paper, man, glasses, blue shirt,"
133,00202524-015_TIF.jpg,"{'description': (0x010E) ASCII=00202524-015, 10-03-18, campus exteriors, Danny Thomas ALSAC Pavilion, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Church, mosque, building, city, skyline, trees, greenery, architecture, gold"
134,00195485-003_TIF.jpg,"{'description': (0x010E) ASCII=00195485-003, 09-30-17, Memphis views, bridges, Harahan Bridge, Frisco Bridge, Big River Crossing, Mississippi River, dusk, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Bridge, river, sunset, trees, bridge lights, bridge lights, bridge lights, bridge lights"
135,00204680-019_TIF.jpg,"{'description': (0x010E) ASCII=00204680-019, 01-29-19, research instruments, vials, blue light, Macromolecular Synthesis, Liberty Blue Automated Microwave Peptide Synthesizer, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Blue, labeled, blue, blue, blue, blue, blue, blue, blue, blue"
136,00205747-012_TIF.jpg,"{'description': (0x010E) ASCII=00205747-012, 03-26-19,research instruments, hands, working, controller board cryoEM, microscope, microscopy, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Keywords: monitor, computer, keyboard, light, lighting, light source, lighting fi"
137,00214636-002_TIF.jpg,"{'description': (0x010E) ASCII=00214636, campus aerial, campus exterior, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: St joseph's children's hospital, st joseph's children's"
138,00216097-014-V2_TIF.jpg,"{'description': (0x010E) ASCII=00216097, campus aerial views, exterior @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: High-quality metadata keywords for the aerial view of a city with tall buildings, including: city"
139,00198151-011_TIF.jpg,"{'description': (0x010E) ASCII=00198151-011, 02-27-18, campus sculpture, interiors, details, DNA structure, art, lobby, GMP, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Colorful lights, lighting, light fixtures, lighting fixtures, lighting"
140,00213077-014_TIF.jpg,"{'description': (0x010E) ASCII=00213077-014, 11-09-20, campus exteriors, campus details, fall, seasons, leaves, trees, St Jude statue, Richard C Shadyac ALSAC Tower, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: statue, statue of man, statue of man with bird, statue of man with bird on head,"
141,10002670-121_TIF.jpg,"{'description': (0x010E) ASCII=10002670, Holiday Decorations, Christmas, Jude Lights, Stock, Campus @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Christmas lights, street, car, traffic, city, lights, decorations, holiday, decor"
142,10002065-010_TIF.jpg,"{'description': (0x010E) ASCII=10002065, 10-20-22, Campus exterior, i4ARC, ARC, research tower, drone, Inspiration Advanced Research Center @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, night, lights, building, lights, building, lights, building, lights, building,"
143,00216097-005-V2_TIF.jpg,"{'description': (0x010E) ASCII=00216097, Campus Aerial views @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: City, buildings, sky, cityscape, cityscape, city, cityscape,"
144,00204767-017_TIF.jpg,"{'description': (0x010E) ASCII=00204767-017, 01-31-19, research procedures, pipet, pipette, laboratory background, Youngdae Gwon PhD (Cell and Molecular Biology), @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Biology, DNA, DNA sequencing, lab, lab equipment, lab coat, lab notebook"
145,135201-010-V3_TIF.jpg,"{'description': (0x010E) ASCII=ALSAC Tamer Rashid Building, Campus exterior drone photos, evening, stock @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: We love building, we love building, we love building, we love building, we love building,"
146,130602-010-V1_TIF.jpg,"{'description': (0x010E) ASCII=Campus exterior, IARC Research tower @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Advanced research center, inspiration, research, building, glass, red, stone, stone steps,"
147,00214663-012-V1_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, glass, windows, office, building, glass, windows, office, building, glass,"
148,00206948-018_TIF.jpg,"{'description': (0x010E) ASCII=00206948-018, 05-22-19, staff - location portraits, two-shot, MTC, break area, lounge, talking, collaboration, Scientific Report, male, female, Clinical Trials Administration, Affiliate Program Office, (LR) Victor Santana MD, Carolyn Russo MD, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: The image shows two men sitting at a table, engaged in a conversation. They are surrounded by ch"
149,00211211-335_Green_TIF.jpg,"{'description': (0x010E) ASCII=00211211-335, 02-19-20, staff - location portraits, patient room, Nursing, female, African-American, Charmayne Green, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Smiling woman in a hospital room, smiling, wearing a pink shirt, and"
150,00204787-027_TIF.jpg,"{'description': (0x010E) ASCII=00204787-027, 02-05-19, campus interiors, Biomedical Library, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Computer, desk, chair, monitor, keyboard, laptop, bookshelf, lamp, clock"
151,00208436-029_TIF.jpg,"{'description': (0x010E) ASCII=00208436-029, 07-31-19, staff - location portraits, two-shot, Hematology, African-American, female, (LR) Jane Hankins MD, Shelia Anderson, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: smiling, woman, woman, smiling, woman, smiling, woman, smiling,"
152,00216511-023-V1_TIF.jpg,"{'description': (0x010E) ASCII=00216511, campus aerial, exterior, drone @ 188}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: City, sky, buildings, parking lot, trees, parking, parking lot, par"
153,00047369-005_color_TIF.jpg,"{'description': (0x010E) ASCII=00047369-005, 08-01-97, research procedures, research, close, up, scientific, culture, plate, plates, dish, technical, colorful, red, black @ 176}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Keywords: biology, microscopy, cell, growth, growth factor, growth factor re"
154,00208436-039_TIF.jpg,"{'description': (0x010E) ASCII=00208436-039, 07-31-19, staff - location portraits, two-shot, Hematology, African-American, female, (LR) Shelia Anderson, Jane Hankins MD, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Banner, sign, door, woman, handbag, book, patient, hospital, medical,"
155,00214648-006_TIF.jpg,"{'description': (0x010E) ASCII=00214648, IARC research tower, ARC @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, skyscraper, glass, windows, sunlight, sky, cloud, blue sky"
156,10002065-005-V2_TIF.jpg,"{'description': (0x010E) ASCII=10002065, 10-20-22, Campus exterior, i4ARC, ARC, research tower, drone, Inspiration Advanced Research Center @ 236}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Building, night, lights, building, lights, building, lights, building, lights, building,"
157,00211950-285_TIF.jpg,"{'description': (0x010E) ASCII=00211950-285, 04-30-20, Memphis views, sign, downtown, Mud Island, skyline, @ 200}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Memphis, Mississippi, USA, city sign, city skyline, cityscape, city"
158,00213122-020_JPG.jpg,"{'description': (0x010E) ASCII=00213122, campus aerial, exterior, drone @ 224}","USER:  
 Generate a comma separated list of high-quality metadata keywords (ONLY KEYWORDS). 
ASSISTANT: Hospital, children's, children's research hospital, children's hospital, children's"
